5952250	5094 6827
5959000	4078 8327 13688 13888 29203
5962750	5151 5803 9640 16800 24196
5968250	4078 11196 13097 16406
6003750	4750 4949 5053 6680 6934 7737 7868 10726 12285 27625
6061250	943 3308 4949 5670 11176 14552 23829 29076
6099250	13244
6126750	15019 24977 25117 25169
6150750	2655 2963 4510 10014 11330 15831 17429 27795 28184
6155250	4220 15645 18180 22235
6234000	4220 9021 12438 16463 17020 19875 21372
6247250	2942 3686 4571 7600 11670 13793 15814 16918 19615 21334 22680 22736 25618 28626 28631
6257000	22749 23563
6258500	1432 12068 20471
6272000	2803 6080 12055 17400 20180 26451 29103
6301250	574 11543 14942 23232 25758 28687 29547
6334000	9413
6400000	2452 2600 15672 19381
6412250	7260 13354 15159 21110
6412750	3719 23632
6458250	7692 21581 22280 23475 27205
6497000	647 11923 20902
6515500	6319 18235 21657 23340 24015
6564500	4949 7105 11176 11196 12220 12637 12977 15298 15639 16110 18730 20658 21672 23604 25092 29095
6571000	1773 4254 6319 7827 11687 13430 18879 20626 22393 22877 25631 27543
6571750	5661 6401 14580 16540 17706
6572500	29099
6619500	7955 11465 21067 21110 28370
6654750	14261
6683750	2655 2826 4078 4731 4939 5267 8996 10169 14119 14818 15446 17491 17945 24562 24977 25770 26619 27204 28788 29203 29551
6694750	1461 10329 18730 20127
6700250	8719 9549 11578 23134
6713250	143 1758 2367 2945 8717 11857 24344 27540
6751750	3658 13737
6754250	17945
6766250	9109 12285 22126 27186 29203
6780500	1438 10893 12754 19394
6807250	5712 10329 10646 21110 22393
6848000	23622 24601 26619
6848750	264 7070 20343 21336
6849750	2655 3937 6290 19796 25372
6852750	2963 4949 7208 13888 27906
6872750	20393
6874250	155 647 2683 11080 11628 12168 12747 13483 16603 20648 21503 26754
6897000	7626 13431 16463 18544 24177
6900500	6805
6904000	642 5267 9111
6921750	19197 19458 29497
6957500	1065 6980 12606 12754 22029 23861
6996000	6255 12165 13754 18213 27198
6998500	201 11687
7003500	11196 14150 25090
7034000	9341 11776 29203
7103000	4039 5574 11465 12586 13118 13737 14071 15019 15423 16488 18741 23662
7143250	637 1228 5557 11849 21813 22087 24281
7163250	8148 10329 12943 17060 23604 26595 29099
7184500	527 2899 7221 7868 8278 10193 21865
7190750	1538 3350 9413 14526 27791
7218000	1731 10702 12220 18630 22317 22556 26619
7269250	26180
7269750	13354 19475
7306250	2249 2655 4691 17747 19973 21110 22329 22359
7322250	23861
7367000	143 4918 13607 15584 18025 20297 21336 26699
7375000	20184 25309
7435500	7975 23086
7476250	6828 13873 14415 15019
7513250	1756 4078 7692 9301 16463 23203 25372 26545 27544 29153 29203
7545250	29099
7568750	1831 4329 8327 12285
7588000	5254 7105 10329 25839 28653
7600250	3228 4949 11176 12758 24869
7657250	1756 2043 4452 29445
7687500	682 1233 3760 3787 4544 5369 7743 7868 7902 7963 8628 12394 13853 13888 14498 14603 15138 16929 18369 18592 19208 19574 20551 20803 23662 25380 28625
7699500	3457 13592
7703750	527 11007 18075 18730 18868 22218 22908 25839
7715000	679 7868 11790 24978
7785250	11790
7797000	6263 10745 13942
7810250	6880
7830250	5779 20127
7854500	527 679 4949 7552 14020 14261 29099
7886000	1428 4919 4970 15446 22420 22993
7892000	1530 5267 15661 17647 24471
7898750	5574 24503
7918750	18275
7927750	15065 25372
7976750	5254
8017000	15096 23284
8033500	6402
8040000	2655 3403 3720 4078 4731 5372 7221 7417 7868 9341 10144 11018 12285 13390 14194 14902 15138 15159 16406 16797 17084 17352 17400 20484 20803 21659 21994 22094 22533 22914 23649 24685 24687 25267 25372 26464 27791 28504 29445
8049000	2804 17664 20979 21092 26546 27544 27955
8051750	647 8389 12220 13737 14020 16550 17141 20297 20803 21110 23556
8070000	10329 18024 18611 20595 29197
8072250	19036 28616
8096750	1731 3553 11196 11951 15138 16663 16722 16965 22077 23896 26485 28641
8111500	454 11018 11080 23878
8123500	1591 3390 14931 22852
8129250	10718 16323 24844
8149250	11196 11679 14925 15138 15631 20484 26464
8156500	1831 4078 4551 6447 6951 10983 17167 19974 20297 21889 27373
8160750	365 5067 10268 11196 15308 18529 22244 23857
8163500	3252 5740 15022 18868 23103 28438
8195000	5185 8943 10970 11080 21672
8216500	3746 12394 14159 14400 17747 25558
8216750	6401 11328 12285 24281 27952
8243500	4931 17945 22367 24869
8280500	19 4662 16674 17972
8314250	4626 11196 16540 25933 27618
8324500	9848 16887
8346250	1831
8353250	1966 4078 7560 12285 13097 19702 22317 27205
8430000	8637
8435250	14261 18730 23896
8523250	14458
8529750	15138 16609 17747
8555500	4510 18180 25372
8573000	6158 28049
8617500	2605 26619 27625 28270
8628250	3074 5848 10879 11609 14153 14415 20979 26288 27119 28481
8701250	1884
8702500	9486 23779
8730250	6597 11687 12068 21657 24601
8745250	5848
8757750	3149 6968 23928 24601 26288
8799750	11396 13592 17824 19199 20826
8822250	17483
8845250	554 4939 6550 8689 12394 13493 15446 17214 17297 21110 22484 23103 24196 25631 26464
8909750	11687 24054
8910750	3361 3590 4510 6246 6801 7868 10948 11330 12033 12173 14734 16700 17106 24503 26614 27514 29078 29099
8940500	251 2257 2655 11080 13784 15639 15661
8949750	2217 4808 16818 17438 21962
9039750	1293 7105 13087 14580
9069000	1080 3627 11396 11456 12220 14580 19937 22393 24471 24534
9076750	2826 5712 22368
9079500	4691 7868 15741 21071 25272 27314
9103250	9563
9121750	15946 19974 21838
9123500	15 2610 2683 6447 7990 12168 14694 15138 20846
9173750	2826 7105 11196 13020 15639 16110 16406 16540 18730 19814 21672 29203
9179500	12220 17629 27637
9199500	20803 24969 29099
9215000	1773 2436 6178 6352 8943 9242 10097 12394 14294 20750 22489
9244000	7868 9486 9620 13442 27501
9288000	2683 6401 11328
9344000	25511
9351750	11080 14580
9352750	17133 18075 28759
9394250	6290 8090 8637 11196 14894 17087 19014 20180 25372 29203
9394500	3126 3723 8965 14533 14588 16540 17090 20626 21110 26712 26722 29099 29472
9436000	504 4731
9437500	15718
9512750	679 3228 4239 11383 17880 19903 21152 23736 25651 25991 27205 27804
9513250	647 12218 12287 13079 17959 20800 22319 23662 24598
9586500	8860 10795 13888 16849 25676
9592500	676 679 5661 7868 10329 13020 22094 23241 24869
9628250	18024 20750
9651250	1598 18672 26754
9671750	2655 2826 7868 26722 29203
9685000	3272 9569 11605 17032
9694750	9838 16091 18741 23656
9706000	679 849 949 1773 2198 4102 4779 5470 5966 6039 6364 6740 7179 7978 9275 9612 10329 12068 12168 13765 15114 15192 15943 16823 18508 19539 20297 21865 22094 22444 22736 23260 23340 25933 28653 29099 29203 29313
9716500	11465 28065
9720000	8939 13830 19894 21092
9782500	4949 23662
9794000	17835
9802000	5883 11160 13240 18791 21909 24947
9807250	8662 10329 25086 26722
9842500	7380 7868 10908 11052 11176 11605 15210 19048 25086
9906500	155 8689 13682 18213 20484 21110 21336 21919 23656 28270
9946250	155 2899 3720 11688 21091
10000250	6171
10047250	3555 5962 12132
10052000	143 22126
10054250	4667 8425 19660 20316 20846
10064500	6820 8269 12220 22583 28466
10069500	7868 8637 15322
10112000	6839
10212500	24081
10224750	5267 5797 21393
10229250	7297 8689 16944 22179 24541 24869 28631
10234000	696 871 2627 2695 3740 5051 5848 7037 8731 9111 10176 10970 12702 14261 15019 16852 21995 24026 24306 26011 28653
10261750	5285 12285 14261 23214 23896
10297000	5908 25058
10302500	10646 24402
10309250	6498 11734 14942 15192 18996 21091
10312750	2899 3627 12352 15934 16110 28985
10322250	1731 10702 16485
10401500	12189 13258 27791
10443000	19466
10492250	143 281 2899 4499 4949 5098 6672 7105 7754 7868 8786 11080 11687 11793 15449 17914 18730 20045 20425 24015 24359 25631 26561
10521000	2805 6652 7868 13779 15761 25770 27255
10533750	13451 14261 14976 15721 17327 17945 19974 24601 29099
10539250	1461
10566000	7868 13554 28053
10578000	13240 13778 14073 26523 28992
10588000	9295 14020 16628
10592000	4571 6908 8816
10592750	13093 23798 24196 28794
10598500	12220 14165 18575
10609250	1020 5330
10628500	3723 4078 11263 11857 12159 12994 13784 14294 18075 21092
10642000	251 679 1966 3627 4078 5053 7105 7323 7567 7576 8257 8628 10999 11465 14580 15299 16754 19814 20536 20896 22781 23831 26728 28149 29473
10653250	4709 12285 16406 18024 18544 18843 20180 29099
10654750	7552 12212 14991 25214 27272
10696000	3458 21110
10713250	4078 22823 26619
10768750	12870 19993 24323
10773000	2257 2999 15639 25092
10774750	1577 2899 4683 14942 23251
10818500	1038 4618 5334 7354 19394 29099
10831750	5640 13482
10944750	25687
10966250	251 17087
10976250	12489 15138 22032
11046750	7169
11121500	8530 10893 13049 20297
11129250	949 11080 14577 14580 23214 23251
11131750	915 5738 14482 16406
11137750	934 19891 22447 24669 25360 27906
11142000	5833 17407 29099
11158000	239 7868 8637 9563 21930 26422
11169500	366 3647 6352 10014 12828 14294 17640 18196 21078 24922
11220500	11431 12285
11225500	2655 11175
11283500	12220
11300000	2963
11307500	20300 22359 23272
11313000	3228 6482 8154 11018 11196 12977 23491
11321750	2804 3564 3847 4238 4262 4294 6242 6284 6348 9906 10879 12358 13745 13888 17060 17639 19891 20206 21672 21684 22880 25742 27205 28481
11339250	6828
11340250	26973
11362000	2963 5330 7868
11434750	7071 9985 18758 20083 21823 24155
11440500	3228 11052 11670 14261 26722
11493000	554 8689 22727 22828 29022
11494250	8676 11196
11527500	1492 16884 21110 25086 26619
11535250	2257
11552750	16011 23448
11564250	1831 3723 9140 13124 28347
11579750	8410 8702 11196 12132 12688
11590500	7997 10622 11578 13512 14817
11612500	5848 19974
11625250	18990
11632250	25022
11683250	1249 7868 12541
11701500	2825 4366 4424 4544 18674 19681 22052 29197 29203
11730000	471 1446 6193 12914 14498 15335 18523 21565 23656 24471
11734000	4076 21219
11747250	155 4960 13093 16918 18730 18950 25596
11761750	12489
11794250	164 3068 14025 28653
11874000	4220 4510 10014 13354 13844 16028 18167 18180 18741 22556
11896000	15302 16564
11936000	1962 3482 10948 13020 19632
11947000	2322 4262 10480 15233 25651
11949750	6571 13554 25177
11957000	9210 9392 13772 17060 21078 21995 23251 23662 23907
11972750	8122 20708 21693 27426
11984750	2683 3627 8689 15502 20207 21110 21796 25086 26722
12004000	15307 18683
12008000	4960 7208 7390 11904 17647 24274 25618 26618
12015000	5176 5267 13097 15138 24977
12016750	18001 18730 20529 25989 27371 27683
12028500	661 2999 7600 8519 9213 11196 11679 13390 21392 21593
12142750	2375
12154500	3185 4949 7105 11176 12159 12475 12933 15018 15426 17418 17640 19574 20297 21217 22280
12173500	554 3627 14266 28370
12204750	7963 17812 21681
12215000	3164 6672 7868 8637 12352 14942 15302 21914 25570 27791
12229000	17389 29148
12231250	10329 12220 19539 26973 27155 28149
12234750	2971 4039 4078 5266 10176 10329 13607 21110 22179 23541 26736
12239250	949 1121 7354 7868 14157 14261 16814 21838 25570 25618
12275500	7572 23134
12331000	16609
12337750	554 19196
12371000	1222 2227 2254 2963 11776 11958 12352 12737 14261 14294 14794 15018 17514 19381 19539 22359 23896 25086 25570
12377250	1501 3151 5492 5667 15138 24730 24929
12384250	21747
12388250	15138 15298 18712 23793
39750	4896
64000	11670
154750	11196
317500	7868 18805
382250	22393
591750	5416 20466 27231
980000	3228 29099
1499750	1831 5655
1855750	7105
2148250	14294
2476250	23202
2557000	4571
2676250	4970 14535
2756000	13773 21092 25565
2910750	1372
3215500	10914 19029
3257000	1384 15534
3288750	3937
3892750	13020
4087750	251 2655 3627 23475 27791
4447000	12627
5082500	14020
5082750	2059 6740 7868 11080 17280 20575
5121750	15138
5287000	12705
5745000	2669 9838 18730 19417 20658 26722 26737 29416
5911250	12352 22489
5994250	3552 8816 15655 18180
6014750	28653
6015000	24323
6250250	16564
6523250	14020 16540 17835
6768000	7827 16818
6867750	2655
7060500	3384 23214
7494250	21991
7893250	28410 28992
8248750	4718
8622000	8702 11125
8666500	11790 15672
8792750	5598
9438000	24977
9463750	3677 7105 15138 19814 25733 26758
9973000	5429 15158 18227 23475 25260
10018000	5429 15874
10119250	5087 7868 20425
10840750	13672
10845500	18075
11022500	15019
11032250	2963
11397250	23541
11613500	7868 28641
11631250	5598
12015250	11080
